code,Year,Month,Day,Hour,Temp
2011_10_7_10,2011,10,7,10,11.139
2011_10_7_11,2011,10,7,11,NA
2011_10_7_12,2011,10,7,12,11.139
2011_10_7_13,2011,10,7,13,NA
2011_10_7_14,2011,10,7,14,11.236
2011_10_7_15,2011,10,7,15,NA
2011_10_7_16,2011,10,7,16,11.334
2011_10_7_17,2011,10,7,17,NA
2011_10_7_18,2011,10,7,18,11.236
2011_10_7_19,2011,10,7,19,NA
2011_10_7_20,2011,10,7,20,11.041
2011_10_7_21,2011,10,7,21,NA
2011_10_7_22,2011,10,7,22,10.944
2011_10_7_23,2011,10,7,23,NA
2011_10_8_0,2011,10,8,0,10.846
2011_10_8_1,2011,10,8,1,NA
2011_10_8_2,2011,10,8,2,10.748
2011_10_8_3,2011,10,8,3,NA
2011_10_8_4,2011,10,8,4,10.553
2011_10_8_5,2011,10,8,5,NA
2011_10_8_6,2011,10,8,6,10.455
2011_10_8_7,2011,10,8,7,NA
2011_10_8_8,2011,10,8,8,10.259
2011_10_8_9,2011,10,8,9,NA
2011_10_8_10,2011,10,8,10,10.553
2011_10_8_11,2011,10,8,11,NA
2011_10_8_12,2011,10,8,12,10.944
2011_10_8_13,2011,10,8,13,NA
2011_10_8_14,2011,10,8,14,11.139
2011_10_8_15,2011,10,8,15,NA
2011_10_8_16,2011,10,8,16,11.139
2011_10_8_17,2011,10,8,17,NA
2011_10_8_18,2011,10,8,18,10.944
2011_10_8_19,2011,10,8,19,NA
2011_10_8_20,2011,10,8,20,10.553
2011_10_8_21,2011,10,8,21,NA
2011_10_8_22,2011,10,8,22,10.063
2011_10_8_23,2011,10,8,23,NA
2011_10_9_0,2011,10,9,0,9.669
2011_10_9_1,2011,10,9,1,NA
2011_10_9_2,2011,10,9,2,9.472
2011_10_9_3,2011,10,9,3,NA
2011_10_9_4,2011,10,9,4,9.275
2011_10_9_5,2011,10,9,5,NA
2011_10_9_6,2011,10,9,6,9.176
2011_10_9_7,2011,10,9,7,NA
2011_10_9_8,2011,10,9,8,9.077
2011_10_9_9,2011,10,9,9,NA
2011_10_9_10,2011,10,9,10,9.472
2011_10_9_11,2011,10,9,11,NA
2011_10_9_12,2011,10,9,12,9.768
2011_10_9_13,2011,10,9,13,NA
2011_10_9_14,2011,10,9,14,10.455
2011_10_9_15,2011,10,9,15,NA
2011_10_9_16,2011,10,9,16,10.846
2011_10_9_17,2011,10,9,17,NA
2011_10_9_18,2011,10,9,18,10.553
2011_10_9_19,2011,10,9,19,NA
2011_10_9_20,2011,10,9,20,10.357
2011_10_9_21,2011,10,9,21,NA
2011_10_9_22,2011,10,9,22,10.259
2011_10_9_23,2011,10,9,23,NA
2011_10_10_0,2011,10,10,0,10.161
2011_10_10_1,2011,10,10,1,NA
2011_10_10_2,2011,10,10,2,10.259
2011_10_10_3,2011,10,10,3,NA
2011_10_10_4,2011,10,10,4,10.455
2011_10_10_5,2011,10,10,5,NA
2011_10_10_6,2011,10,10,6,10.553
2011_10_10_7,2011,10,10,7,NA
2011_10_10_8,2011,10,10,8,10.748
2011_10_10_9,2011,10,10,9,NA
2011_10_10_10,2011,10,10,10,11.139
2011_10_10_11,2011,10,10,11,NA
2011_10_10_12,2011,10,10,12,11.819
2011_10_10_13,2011,10,10,13,NA
2011_10_10_14,2011,10,10,14,12.69
2011_10_10_15,2011,10,10,15,NA
2011_10_10_16,2011,10,10,16,13.173
2011_10_10_17,2011,10,10,17,NA
2011_10_10_18,2011,10,10,18,13.076
2011_10_10_19,2011,10,10,19,NA
2011_10_10_20,2011,10,10,20,12.98
2011_10_10_21,2011,10,10,21,NA
2011_10_10_22,2011,10,10,22,12.787
2011_10_10_23,2011,10,10,23,NA
2011_10_11_0,2011,10,11,0,12.787
2011_10_11_1,2011,10,11,1,NA
2011_10_11_2,2011,10,11,2,12.787
2011_10_11_3,2011,10,11,3,NA
2011_10_11_4,2011,10,11,4,12.69
2011_10_11_5,2011,10,11,5,NA
2011_10_11_6,2011,10,11,6,12.69
2011_10_11_7,2011,10,11,7,NA
2011_10_11_8,2011,10,11,8,12.69
2011_10_11_9,2011,10,11,9,NA
2011_10_11_10,2011,10,11,10,12.69
2011_10_11_11,2011,10,11,11,NA
2011_10_11_12,2011,10,11,12,12.787
2011_10_11_13,2011,10,11,13,NA
2011_10_11_14,2011,10,11,14,12.787
2011_10_11_15,2011,10,11,15,NA
2011_10_11_16,2011,10,11,16,12.883
2011_10_11_17,2011,10,11,17,NA
2011_10_11_18,2011,10,11,18,12.883
2011_10_11_19,2011,10,11,19,NA
2011_10_11_20,2011,10,11,20,12.787
2011_10_11_21,2011,10,11,21,NA
2011_10_11_22,2011,10,11,22,12.787
2011_10_11_23,2011,10,11,23,NA
2011_10_12_0,2011,10,12,0,12.787
2011_10_12_1,2011,10,12,1,NA
2011_10_12_2,2011,10,12,2,12.787
2011_10_12_3,2011,10,12,3,NA
2011_10_12_4,2011,10,12,4,12.69
2011_10_12_5,2011,10,12,5,NA
2011_10_12_6,2011,10,12,6,12.69
2011_10_12_7,2011,10,12,7,NA
2011_10_12_8,2011,10,12,8,12.69
2011_10_12_9,2011,10,12,9,NA
2011_10_12_10,2011,10,12,10,12.787
2011_10_12_11,2011,10,12,11,NA
2011_10_12_12,2011,10,12,12,12.98
2011_10_12_13,2011,10,12,13,NA
2011_10_12_14,2011,10,12,14,12.98
2011_10_12_15,2011,10,12,15,NA
2011_10_12_16,2011,10,12,16,12.883
2011_10_12_17,2011,10,12,17,NA
2011_10_12_18,2011,10,12,18,12.69
2011_10_12_19,2011,10,12,19,NA
2011_10_12_20,2011,10,12,20,12.401
2011_10_12_21,2011,10,12,21,NA
2011_10_12_22,2011,10,12,22,12.304
2011_10_12_23,2011,10,12,23,NA
2011_10_13_0,2011,10,13,0,12.013
2011_10_13_1,2011,10,13,1,NA
2011_10_13_2,2011,10,13,2,11.819
2011_10_13_3,2011,10,13,3,NA
2011_10_13_4,2011,10,13,4,11.625
2011_10_13_5,2011,10,13,5,NA
2011_10_13_6,2011,10,13,6,11.334
2011_10_13_7,2011,10,13,7,NA
2011_10_13_8,2011,10,13,8,11.139
2011_10_13_9,2011,10,13,9,NA
2011_10_13_10,2011,10,13,10,11.236
2011_10_13_11,2011,10,13,11,NA
2011_10_13_12,2011,10,13,12,11.722
2011_10_13_13,2011,10,13,13,NA
2011_10_13_14,2011,10,13,14,12.207
2011_10_13_15,2011,10,13,15,NA
2011_10_13_16,2011,10,13,16,12.11
2011_10_13_17,2011,10,13,17,NA
2011_10_13_18,2011,10,13,18,11.625
2011_10_13_19,2011,10,13,19,NA
2011_10_13_20,2011,10,13,20,10.944
2011_10_13_21,2011,10,13,21,NA
2011_10_13_22,2011,10,13,22,10.259
2011_10_13_23,2011,10,13,23,NA
2011_10_14_0,2011,10,14,0,9.571
2011_10_14_1,2011,10,14,1,NA
2011_10_14_2,2011,10,14,2,9.176
2011_10_14_3,2011,10,14,3,NA
2011_10_14_4,2011,10,14,4,8.879
2011_10_14_5,2011,10,14,5,NA
2011_10_14_6,2011,10,14,6,8.68
2011_10_14_7,2011,10,14,7,NA
2011_10_14_8,2011,10,14,8,8.481
2011_10_14_9,2011,10,14,9,NA
2011_10_14_10,2011,10,14,10,8.581
2011_10_14_11,2011,10,14,11,NA
2011_10_14_12,2011,10,14,12,9.275
2011_10_14_13,2011,10,14,13,NA
2011_10_14_14,2011,10,14,14,10.259
2011_10_14_15,2011,10,14,15,NA
2011_10_14_16,2011,10,14,16,10.455
2011_10_14_17,2011,10,14,17,NA
2011_10_14_18,2011,10,14,18,9.965
2011_10_14_19,2011,10,14,19,NA
2011_10_14_20,2011,10,14,20,9.275
2011_10_14_21,2011,10,14,21,NA
2011_10_14_22,2011,10,14,22,8.779
2011_10_14_23,2011,10,14,23,NA
2011_10_15_0,2011,10,15,0,8.481
2011_10_15_1,2011,10,15,1,NA
2011_10_15_2,2011,10,15,2,8.082
2011_10_15_3,2011,10,15,3,NA
2011_10_15_4,2011,10,15,4,7.882
2011_10_15_5,2011,10,15,5,NA
2011_10_15_6,2011,10,15,6,7.481
2011_10_15_7,2011,10,15,7,NA
2011_10_15_8,2011,10,15,8,7.179
2011_10_15_9,2011,10,15,9,NA
2011_10_15_10,2011,10,15,10,7.582
2011_10_15_11,2011,10,15,11,NA
2011_10_15_12,2011,10,15,12,8.481
2011_10_15_13,2011,10,15,13,NA
2011_10_15_14,2011,10,15,14,9.472
2011_10_15_15,2011,10,15,15,NA
2011_10_15_16,2011,10,15,16,9.768
2011_10_15_17,2011,10,15,17,NA
2011_10_15_18,2011,10,15,18,9.275
2011_10_15_19,2011,10,15,19,NA
2011_10_15_20,2011,10,15,20,8.481
2011_10_15_21,2011,10,15,21,NA
2011_10_15_22,2011,10,15,22,7.882
2011_10_15_23,2011,10,15,23,NA
2011_10_16_0,2011,10,16,0,7.481
2011_10_16_1,2011,10,16,1,NA
2011_10_16_2,2011,10,16,2,7.179
2011_10_16_3,2011,10,16,3,NA
2011_10_16_4,2011,10,16,4,6.775
2011_10_16_5,2011,10,16,5,NA
2011_10_16_6,2011,10,16,6,6.471
2011_10_16_7,2011,10,16,7,NA
2011_10_16_8,2011,10,16,8,6.674
2011_10_16_9,2011,10,16,9,NA
2011_10_16_10,2011,10,16,10,7.481
2011_10_16_11,2011,10,16,11,NA
2011_10_16_12,2011,10,16,12,8.481
2011_10_16_13,2011,10,16,13,NA
2011_10_16_14,2011,10,16,14,9.472
2011_10_16_15,2011,10,16,15,NA
2011_10_16_16,2011,10,16,16,9.866
2011_10_16_17,2011,10,16,17,NA
2011_10_16_18,2011,10,16,18,9.373
2011_10_16_19,2011,10,16,19,NA
2011_10_16_20,2011,10,16,20,8.68
2011_10_16_21,2011,10,16,21,NA
2011_10_16_22,2011,10,16,22,8.082
2011_10_16_23,2011,10,16,23,NA
2011_10_17_0,2011,10,17,0,7.682
2011_10_17_1,2011,10,17,1,NA
2011_10_17_2,2011,10,17,2,7.381
2011_10_17_3,2011,10,17,3,NA
2011_10_17_4,2011,10,17,4,7.079
2011_10_17_5,2011,10,17,5,NA
2011_10_17_6,2011,10,17,6,6.978
2011_10_17_7,2011,10,17,7,NA
2011_10_17_8,2011,10,17,8,7.179
2011_10_17_9,2011,10,17,9,NA
2011_10_17_10,2011,10,17,10,7.782
2011_10_17_11,2011,10,17,11,NA
2011_10_17_12,2011,10,17,12,8.581
2011_10_17_13,2011,10,17,13,NA
2011_10_17_14,2011,10,17,14,9.275
2011_10_17_15,2011,10,17,15,NA
2011_10_17_16,2011,10,17,16,9.669
2011_10_17_17,2011,10,17,17,NA
2011_10_17_18,2011,10,17,18,9.571
2011_10_17_19,2011,10,17,19,NA
2011_10_17_20,2011,10,17,20,9.077
2011_10_17_21,2011,10,17,21,NA
2011_10_17_22,2011,10,17,22,8.581
2011_10_17_23,2011,10,17,23,NA
2011_10_18_0,2011,10,18,0,8.282
2011_10_18_1,2011,10,18,1,NA
2011_10_18_2,2011,10,18,2,8.282
2011_10_18_3,2011,10,18,3,NA
2011_10_18_4,2011,10,18,4,8.382
2011_10_18_5,2011,10,18,5,NA
2011_10_18_6,2011,10,18,6,8.382
2011_10_18_7,2011,10,18,7,NA
2011_10_18_8,2011,10,18,8,8.382
2011_10_18_9,2011,10,18,9,NA
2011_10_18_10,2011,10,18,10,9.176
2011_10_18_11,2011,10,18,11,NA
2011_10_18_12,2011,10,18,12,10.161
2011_10_18_13,2011,10,18,13,NA
2011_10_18_14,2011,10,18,14,11.041
2011_10_18_15,2011,10,18,15,NA
2011_10_18_16,2011,10,18,16,11.334
2011_10_18_17,2011,10,18,17,NA
2011_10_18_18,2011,10,18,18,10.944
2011_10_18_19,2011,10,18,19,NA
2011_10_18_20,2011,10,18,20,10.455
2011_10_18_21,2011,10,18,21,NA
2011_10_18_22,2011,10,18,22,10.063
2011_10_18_23,2011,10,18,23,NA
2011_10_19_0,2011,10,19,0,9.768
2011_10_19_1,2011,10,19,1,NA
2011_10_19_2,2011,10,19,2,9.571
2011_10_19_3,2011,10,19,3,NA
2011_10_19_4,2011,10,19,4,9.373
2011_10_19_5,2011,10,19,5,NA
2011_10_19_6,2011,10,19,6,9.176
2011_10_19_7,2011,10,19,7,NA
2011_10_19_8,2011,10,19,8,9.176
2011_10_19_9,2011,10,19,9,NA
2011_10_19_10,2011,10,19,10,9.176
2011_10_19_11,2011,10,19,11,NA
2011_10_19_12,2011,10,19,12,9.275
2011_10_19_13,2011,10,19,13,NA
2011_10_19_14,2011,10,19,14,9.472
2011_10_19_15,2011,10,19,15,NA
2011_10_19_16,2011,10,19,16,9.571
2011_10_19_17,2011,10,19,17,NA
2011_10_19_18,2011,10,19,18,9.373
2011_10_19_19,2011,10,19,19,NA
2011_10_19_20,2011,10,19,20,9.176
2011_10_19_21,2011,10,19,21,NA
2011_10_19_22,2011,10,19,22,8.978
2011_10_19_23,2011,10,19,23,NA
2011_10_20_0,2011,10,20,0,8.68
2011_10_20_1,2011,10,20,1,NA
2011_10_20_2,2011,10,20,2,8.68
2011_10_20_3,2011,10,20,3,NA
2011_10_20_4,2011,10,20,4,8.581
2011_10_20_5,2011,10,20,5,NA
2011_10_20_6,2011,10,20,6,8.481
2011_10_20_7,2011,10,20,7,NA
2011_10_20_8,2011,10,20,8,8.481
2011_10_20_9,2011,10,20,9,NA
2011_10_20_10,2011,10,20,10,8.481
2011_10_20_11,2011,10,20,11,NA
2011_10_20_12,2011,10,20,12,8.68
2011_10_20_13,2011,10,20,13,NA
2011_10_20_14,2011,10,20,14,8.879
2011_10_20_15,2011,10,20,15,NA
2011_10_20_16,2011,10,20,16,8.978
2011_10_20_17,2011,10,20,17,NA
2011_10_20_18,2011,10,20,18,8.581
2011_10_20_19,2011,10,20,19,NA
2011_10_20_20,2011,10,20,20,8.082
2011_10_20_21,2011,10,20,21,NA
2011_10_20_22,2011,10,20,22,7.481
2011_10_20_23,2011,10,20,23,NA
2011_10_21_0,2011,10,21,0,7.079
2011_10_21_1,2011,10,21,1,NA
2011_10_21_2,2011,10,21,2,6.573
2011_10_21_3,2011,10,21,3,NA
2011_10_21_4,2011,10,21,4,6.471
2011_10_21_5,2011,10,21,5,NA
2011_10_21_6,2011,10,21,6,6.471
2011_10_21_7,2011,10,21,7,NA
2011_10_21_8,2011,10,21,8,6.37
2011_10_21_9,2011,10,21,9,NA
2011_10_21_10,2011,10,21,10,6.573
2011_10_21_11,2011,10,21,11,NA
2011_10_21_12,2011,10,21,12,6.978
2011_10_21_13,2011,10,21,13,NA
2011_10_21_14,2011,10,21,14,7.381
2011_10_21_15,2011,10,21,15,NA
2011_10_21_16,2011,10,21,16,7.983
2011_10_21_17,2011,10,21,17,NA
2011_10_21_18,2011,10,21,18,7.682
2011_10_21_19,2011,10,21,19,NA
2011_10_21_20,2011,10,21,20,7.179
2011_10_21_21,2011,10,21,21,NA
2011_10_21_22,2011,10,21,22,6.573
2011_10_21_23,2011,10,21,23,NA
2011_10_22_0,2011,10,22,0,6.268
2011_10_22_1,2011,10,22,1,NA
2011_10_22_2,2011,10,22,2,5.962
2011_10_22_3,2011,10,22,3,NA
2011_10_22_4,2011,10,22,4,5.757
2011_10_22_5,2011,10,22,5,NA
2011_10_22_6,2011,10,22,6,5.757
2011_10_22_7,2011,10,22,7,NA
2011_10_22_8,2011,10,22,8,5.655
2011_10_22_9,2011,10,22,9,NA
2011_10_22_10,2011,10,22,10,5.962
2011_10_22_11,2011,10,22,11,NA
2011_10_22_12,2011,10,22,12,6.978
2011_10_22_13,2011,10,22,13,NA
2011_10_22_14,2011,10,22,14,7.782
2011_10_22_15,2011,10,22,15,NA
2011_10_22_16,2011,10,22,16,8.082
2011_10_22_17,2011,10,22,17,NA
2011_10_22_18,2011,10,22,18,7.582
2011_10_22_19,2011,10,22,19,NA
2011_10_22_20,2011,10,22,20,6.877
2011_10_22_21,2011,10,22,21,NA
2011_10_22_22,2011,10,22,22,6.37
2011_10_22_23,2011,10,22,23,NA
2011_10_23_0,2011,10,23,0,5.86
2011_10_23_1,2011,10,23,1,NA
2011_10_23_2,2011,10,23,2,5.45
2011_10_23_3,2011,10,23,3,NA
2011_10_23_4,2011,10,23,4,5.141
2011_10_23_5,2011,10,23,5,NA
2011_10_23_6,2011,10,23,6,4.727
2011_10_23_7,2011,10,23,7,NA
2011_10_23_8,2011,10,23,8,4.623
2011_10_23_9,2011,10,23,9,NA
2011_10_23_10,2011,10,23,10,5.037
2011_10_23_11,2011,10,23,11,NA
2011_10_23_12,2011,10,23,12,6.166
2011_10_23_13,2011,10,23,13,NA
2011_10_23_14,2011,10,23,14,7.179
2011_10_23_15,2011,10,23,15,NA
2011_10_23_16,2011,10,23,16,7.682
2011_10_23_17,2011,10,23,17,NA
2011_10_23_18,2011,10,23,18,7.381
2011_10_23_19,2011,10,23,19,NA
2011_10_23_20,2011,10,23,20,7.079
2011_10_23_21,2011,10,23,21,NA
2011_10_23_22,2011,10,23,22,6.877
2011_10_23_23,2011,10,23,23,NA
2011_10_24_0,2011,10,24,0,6.674
2011_10_24_1,2011,10,24,1,NA
2011_10_24_2,2011,10,24,2,6.471
2011_10_24_3,2011,10,24,3,NA
2011_10_24_4,2011,10,24,4,6.37
2011_10_24_5,2011,10,24,5,NA
2011_10_24_6,2011,10,24,6,6.268
2011_10_24_7,2011,10,24,7,NA
2011_10_24_8,2011,10,24,8,6.37
2011_10_24_9,2011,10,24,9,NA
2011_10_24_10,2011,10,24,10,6.775
2011_10_24_11,2011,10,24,11,NA
2011_10_24_12,2011,10,24,12,7.481
2011_10_24_13,2011,10,24,13,NA
2011_10_24_14,2011,10,24,14,8.382
2011_10_24_15,2011,10,24,15,NA
2011_10_24_16,2011,10,24,16,8.779
2011_10_24_17,2011,10,24,17,NA
2011_10_24_18,2011,10,24,18,8.382
2011_10_24_19,2011,10,24,19,NA
2011_10_24_20,2011,10,24,20,8.082
2011_10_24_21,2011,10,24,21,NA
2011_10_24_22,2011,10,24,22,7.983
2011_10_24_23,2011,10,24,23,NA
2011_10_25_0,2011,10,25,0,7.782
2011_10_25_1,2011,10,25,1,NA
2011_10_25_2,2011,10,25,2,7.481
2011_10_25_3,2011,10,25,3,NA
2011_10_25_4,2011,10,25,4,7.381
2011_10_25_5,2011,10,25,5,NA
2011_10_25_6,2011,10,25,6,7.381
2011_10_25_7,2011,10,25,7,NA
2011_10_25_8,2011,10,25,8,7.381
2011_10_25_9,2011,10,25,9,NA
2011_10_25_10,2011,10,25,10,7.582
2011_10_25_11,2011,10,25,11,NA
2011_10_25_12,2011,10,25,12,8.282
2011_10_25_13,2011,10,25,13,NA
2011_10_25_14,2011,10,25,14,8.779
2011_10_25_15,2011,10,25,15,NA
2011_10_25_16,2011,10,25,16,8.978
2011_10_25_17,2011,10,25,17,NA
2011_10_25_18,2011,10,25,18,8.978
2011_10_25_19,2011,10,25,19,NA
2011_10_25_20,2011,10,25,20,8.779
2011_10_25_21,2011,10,25,21,NA
2011_10_25_22,2011,10,25,22,8.581
2011_10_25_23,2011,10,25,23,NA
2011_10_26_0,2011,10,26,0,8.082
2011_10_26_1,2011,10,26,1,NA
2011_10_26_2,2011,10,26,2,7.682
2011_10_26_3,2011,10,26,3,NA
2011_10_26_4,2011,10,26,4,7.782
2011_10_26_5,2011,10,26,5,NA
2011_10_26_6,2011,10,26,6,7.882
2011_10_26_7,2011,10,26,7,NA
2011_10_26_8,2011,10,26,8,8.082
2011_10_26_9,2011,10,26,9,NA
2011_10_26_10,2011,10,26,10,8.481
2011_10_26_11,2011,10,26,11,NA
2011_10_26_12,2011,10,26,12,9.176
2011_10_26_13,2011,10,26,13,NA
2011_10_26_14,2011,10,26,14,9.965
2011_10_26_15,2011,10,26,15,NA
2011_10_26_16,2011,10,26,16,10.161
2011_10_26_17,2011,10,26,17,NA
2011_10_26_18,2011,10,26,18,9.472
2011_10_26_19,2011,10,26,19,NA
2011_10_26_20,2011,10,26,20,8.68
2011_10_26_21,2011,10,26,21,NA
2011_10_26_22,2011,10,26,22,7.983
2011_10_26_23,2011,10,26,23,NA
2011_10_27_0,2011,10,27,0,7.381
2011_10_27_1,2011,10,27,1,NA
2011_10_27_2,2011,10,27,2,6.877
2011_10_27_3,2011,10,27,3,NA
2011_10_27_4,2011,10,27,4,6.573
2011_10_27_5,2011,10,27,5,NA
2011_10_27_6,2011,10,27,6,6.37
2011_10_27_7,2011,10,27,7,NA
2011_10_27_8,2011,10,27,8,6.471
2011_10_27_9,2011,10,27,9,NA
2011_10_27_10,2011,10,27,10,7.079
2011_10_27_11,2011,10,27,11,NA
2011_10_27_12,2011,10,27,12,7.983
2011_10_27_13,2011,10,27,13,NA
2011_10_27_14,2011,10,27,14,8.581
2011_10_27_15,2011,10,27,15,NA
2011_10_27_16,2011,10,27,16,8.978
2011_10_27_17,2011,10,27,17,NA
2011_10_27_18,2011,10,27,18,9.176
2011_10_27_19,2011,10,27,19,NA
2011_10_27_20,2011,10,27,20,9.176
2011_10_27_21,2011,10,27,21,NA
2011_10_27_22,2011,10,27,22,9.176
2011_10_27_23,2011,10,27,23,NA
2011_10_28_0,2011,10,28,0,9.176
2011_10_28_1,2011,10,28,1,NA
2011_10_28_2,2011,10,28,2,8.978
2011_10_28_3,2011,10,28,3,NA
2011_10_28_4,2011,10,28,4,8.481
2011_10_28_5,2011,10,28,5,NA
2011_10_28_6,2011,10,28,6,8.082
2011_10_28_7,2011,10,28,7,NA
2011_10_28_8,2011,10,28,8,7.782
2011_10_28_9,2011,10,28,9,NA
2011_10_28_10,2011,10,28,10,8.182
2011_10_28_11,2011,10,28,11,NA
2011_10_28_12,2011,10,28,12,9.077
2011_10_28_13,2011,10,28,13,NA
2011_10_28_14,2011,10,28,14,10.063
2011_10_28_15,2011,10,28,15,NA
2011_10_28_16,2011,10,28,16,10.357
2011_10_28_17,2011,10,28,17,NA
2011_10_28_18,2011,10,28,18,9.768
2011_10_28_19,2011,10,28,19,NA
2011_10_28_20,2011,10,28,20,9.275
2011_10_28_21,2011,10,28,21,NA
2011_10_28_22,2011,10,28,22,8.978
2011_10_28_23,2011,10,28,23,NA
2011_10_29_0,2011,10,29,0,8.978
2011_10_29_1,2011,10,29,1,NA
2011_10_29_2,2011,10,29,2,8.879
2011_10_29_3,2011,10,29,3,NA
2011_10_29_4,2011,10,29,4,8.481
2011_10_29_5,2011,10,29,5,NA
2011_10_29_6,2011,10,29,6,8.182
2011_10_29_7,2011,10,29,7,NA
2011_10_29_8,2011,10,29,8,8.082
2011_10_29_9,2011,10,29,9,NA
2011_10_29_10,2011,10,29,10,8.481
2011_10_29_11,2011,10,29,11,NA
2011_10_29_12,2011,10,29,12,9.472
2011_10_29_13,2011,10,29,13,NA
2011_10_29_14,2011,10,29,14,10.455
2011_10_29_15,2011,10,29,15,NA
2011_10_29_16,2011,10,29,16,10.651
2011_10_29_17,2011,10,29,17,NA
2011_10_29_18,2011,10,29,18,10.455
2011_10_29_19,2011,10,29,19,NA
2011_10_29_20,2011,10,29,20,10.161
2011_10_29_21,2011,10,29,21,NA
2011_10_29_22,2011,10,29,22,9.669
2011_10_29_23,2011,10,29,23,NA
2011_10_30_0,2011,10,30,0,9.472
2011_10_30_1,2011,10,30,1,NA
2011_10_30_2,2011,10,30,2,9.275
2011_10_30_3,2011,10,30,3,NA
2011_10_30_4,2011,10,30,4,9.275
2011_10_30_5,2011,10,30,5,NA
2011_10_30_6,2011,10,30,6,9.373
2011_10_30_7,2011,10,30,7,NA
2011_10_30_8,2011,10,30,8,9.472
2011_10_30_9,2011,10,30,9,NA
2011_10_30_10,2011,10,30,10,9.866
2011_10_30_11,2011,10,30,11,NA
2011_10_30_12,2011,10,30,12,10.357
2011_10_30_13,2011,10,30,13,NA
2011_10_30_14,2011,10,30,14,10.748
2011_10_30_15,2011,10,30,15,NA
2011_10_30_16,2011,10,30,16,10.846
2011_10_30_17,2011,10,30,17,NA
2011_10_30_18,2011,10,30,18,10.748
2011_10_30_19,2011,10,30,19,NA
2011_10_30_20,2011,10,30,20,10.748
2011_10_30_21,2011,10,30,21,NA
2011_10_30_22,2011,10,30,22,10.553
2011_10_30_23,2011,10,30,23,NA
2011_10_31_0,2011,10,31,0,10.259
2011_10_31_1,2011,10,31,1,NA
2011_10_31_2,2011,10,31,2,9.965
2011_10_31_3,2011,10,31,3,NA
2011_10_31_4,2011,10,31,4,9.669
2011_10_31_5,2011,10,31,5,NA
2011_10_31_6,2011,10,31,6,9.373
2011_10_31_7,2011,10,31,7,NA
2011_10_31_8,2011,10,31,8,9.472
2011_10_31_9,2011,10,31,9,NA
2011_10_31_10,2011,10,31,10,9.965
2011_10_31_11,2011,10,31,11,NA
2011_10_31_12,2011,10,31,12,10.748
2011_10_31_13,2011,10,31,13,NA
2011_10_31_14,2011,10,31,14,11.528
2011_10_31_15,2011,10,31,15,NA
2011_10_31_16,2011,10,31,16,11.625
2011_10_31_17,2011,10,31,17,NA
2011_10_31_18,2011,10,31,18,10.846
2011_10_31_19,2011,10,31,19,NA
2011_10_31_20,2011,10,31,20,10.063
2011_10_31_21,2011,10,31,21,NA
2011_10_31_22,2011,10,31,22,9.275
2011_10_31_23,2011,10,31,23,NA
2011_11_1_0,2011,11,1,0,8.779
2011_11_1_1,2011,11,1,1,NA
2011_11_1_2,2011,11,1,2,8.481
2011_11_1_3,2011,11,1,3,NA
2011_11_1_4,2011,11,1,4,8.182
2011_11_1_5,2011,11,1,5,NA
2011_11_1_6,2011,11,1,6,8.382
2011_11_1_7,2011,11,1,7,NA
2011_11_1_8,2011,11,1,8,8.581
2011_11_1_9,2011,11,1,9,NA
2011_11_1_10,2011,11,1,10,8.879
2011_11_1_11,2011,11,1,11,NA
2011_11_1_12,2011,11,1,12,9.472
2011_11_1_13,2011,11,1,13,NA
2011_11_1_14,2011,11,1,14,9.965
2011_11_1_15,2011,11,1,15,NA
2011_11_1_16,2011,11,1,16,10.063
2011_11_1_17,2011,11,1,17,NA
2011_11_1_18,2011,11,1,18,9.768
2011_11_1_19,2011,11,1,19,NA
2011_11_1_20,2011,11,1,20,9.571
2011_11_1_21,2011,11,1,21,NA
2011_11_1_22,2011,11,1,22,9.373
2011_11_1_23,2011,11,1,23,NA
2011_11_2_0,2011,11,2,0,9.176
2011_11_2_1,2011,11,2,1,NA
2011_11_2_2,2011,11,2,2,9.176
2011_11_2_3,2011,11,2,3,NA
2011_11_2_4,2011,11,2,4,9.077
2011_11_2_5,2011,11,2,5,NA
2011_11_2_6,2011,11,2,6,9.077
2011_11_2_7,2011,11,2,7,NA
2011_11_2_8,2011,11,2,8,9.077
2011_11_2_9,2011,11,2,9,NA
2011_11_2_10,2011,11,2,10,9.275
2011_11_2_11,2011,11,2,11,NA
2011_11_2_12,2011,11,2,12,9.571
2011_11_2_13,2011,11,2,13,NA
2011_11_2_14,2011,11,2,14,9.866
2011_11_2_15,2011,11,2,15,NA
2011_11_2_16,2011,11,2,16,9.866
2011_11_2_17,2011,11,2,17,NA
2011_11_2_18,2011,11,2,18,9.571
2011_11_2_19,2011,11,2,19,NA
2011_11_2_20,2011,11,2,20,9.373
2011_11_2_21,2011,11,2,21,NA
2011_11_2_22,2011,11,2,22,9.176
2011_11_2_23,2011,11,2,23,NA
2011_11_3_0,2011,11,3,0,9.077
2011_11_3_1,2011,11,3,1,NA
2011_11_3_2,2011,11,3,2,9.077
2011_11_3_3,2011,11,3,3,NA
2011_11_3_4,2011,11,3,4,8.978
2011_11_3_5,2011,11,3,5,NA
2011_11_3_6,2011,11,3,6,8.779
2011_11_3_7,2011,11,3,7,NA
2011_11_3_8,2011,11,3,8,8.68
2011_11_3_9,2011,11,3,9,NA
2011_11_3_10,2011,11,3,10,8.779
2011_11_3_11,2011,11,3,11,NA
